iter	Passed	Remaining
1664	40054	32115
1665	40076	32089
1666	40096	32062
1667	40116	32035
1668	40135	32007
1669	40154	31979
1670	40173	31951
1671	40193	31923
1672	40209	31893
1673	40230	31867
1674	40248	31838
1675	40278	31818
1676	40302	31794
1677	40324	31769
1678	40347	31744
1679	40369	31718
1680	40392	31693
1681	40413	31667
1682	40437	31643
1683	40458	31617
1684	40479	31591
1685	40503	31566
1686	40526	31542
1687	40547	31515
1688	40572	31492
1689	40597	31469
1690	40618	31442
1691	40641	31417
1692	40663	31392
1693	40684	31365
1694	40705	31339
1695	40722	31309
1696	40740	31281
1697	40761	31255
1698	40778	31225
1699	40797	31198
1700	40817	31170
1701	40842	31147
1702	40859	31118
1703	40885	31095
1704	40907	31070
1705	40925	31041
1706	40951	31019
1707	40973	30994
1708	40994	30967
1709	41016	30942
1710	41038	30916
1711	41061	30891
1712	41086	30868
1713	41109	30844
1714	41134	30821
1715	41156	30795
1716	41178	30769
1717	41201	30745
1718	41223	30719
1719	41244	30693
1720	41264	30666
1721	41294	30647
1722	41315	30621
1723	41340	30597
1724	41362	30572
1725	41386	30548
1726	41409	30523
1727	41433	30499
1728	41457	30475
1729	41483	30453
1730	41504	30426
1731	41521	30397
1732	41538	30368
1733	41562	30345
1734	41588	30322
1735	41643	30321
1736	41693	30316
1737	41716	30291
1738	41740	30267
1739	41772	30249
1740	41812	30236
1741	41877	30241
1742	41929	30238
1743	41977	30231
1744	42029	30227
1745	42074	30218
1746	42118	30208
1747	42159	30196
1748	42202	30186
1749	42219	30156
1750	42241	30131
1751	42265	30106
1752	42289	30082
1753	42309	30055
1754	42326	30026
1755	42347	30000
1756	42369	29974
1757	42389	29947
1758	42409	29920
1759	42428	29892
1760	42448	29865
1761	42472	29841
1762	42497	29817
1763	42516	29790
1764	42538	29765
1765	42555	29736
1766	42575	29709
1767	42593	29680
1768	42612	29653
1769	42632	29625
1770	42660	29604
1771	42678	29576
1772	42701	29551
1773	42720	29523
1774	42737	29494
1775	42762	29471
1776	42780	29443
1777	42798	29414
1778	42814	29385
1779	42835	29358
1780	42854	29331
1781	42874	29304
1782	42893	29277
1783	42919	29254
1784	42938	29226
1785	42959	29200
1786	42981	29175
1787	43007	29152
1788	43030	29127
1789	43052	29102
1790	43072	29075
1791	43092	29048
1792	43117	29025
1793	43140	29000
1794	43164	28976
1795	43189	28953
1796	43209	28926
1797	43234	28903
1798	43259	28879
1799	43285	28856
1800	43304	28829
1801	43326	28803
1802	43348	28778
1803	43372	28754
1804	43395	28729
1805	43412	28701
1806	43436	28677
1807	43463	28655
1808	43485	28629
1809	43506	28603
1810	43531	28580
1811	43555	28556
1812	43573	28528
1813	43591	28500
1814	43609	28472
1815	43629	28445
1816	43650	28419
1817	43676	28396
1818	43702	28374
1819	43724	28349
1820	43744	28322
1821	43763	28294
1822	43786	28270
1823	43812	28247
1824	43840	28225
1825	43862	28200
1826	43890	28178
1827	43914	28155
1828	43941	28133
1829	43961	28106
1830	43982	28080
1831	44003	28054
1832	44023	28027
1833	44042	28000
1834	44060	27973
1835	44077	27944
1836	44095	27916
1837	44117	27891
1838	44142	27868
1839	44169	27845
1840	44210	27832
1841	44253	27820
1842	44296	27808
1843	44346	27800
1844	44387	27787
1845	44430	27774
1846	44462	27755
1847	44487	27732
1848	44508	27706
1849	44532	27682
1850	44556	27658
1851	44580	27633
1852	44604	27609
1853	44627	27585
1854	44652	27561
1855	44673	27535
1856	44693	27509
1857	44724	27489
1858	44748	27465
1859	44774	27442
1860	44801	27420
1861	44833	27401
1862	44862	27379
1863	44891	27359
1864	44917	27335
1865	44938	27310
1866	44968	27289
1867	44993	27265
1868	45019	27243
1869	45042	27218
1870	45062	27191
1871	45085	27167
1872	45103	27139
1873	45123	27112
1874	45143	27086
1875	45167	27061
1876	45191	27037
1877	45213	27012
1878	45233	26986
1879	45255	26960
1880	45277	26935
1881	45302	26911
1882	45323	26885
1883	45349	26863
1884	45372	26838
1885	45398	26815
1886	45420	26790
1887	45439	26762
1888	45465	26740
1889	45490	26716
1890	45550	26713
1891	45608	26709
1892	45660	26701
1893	45695	26683
1894	45728	26665
1895	45796	26666
1896	45855	26662
1897	45917	26660
1898	45949	26640
1899	45982	26621
1900	46020	26605
1901	46063	26591
1902	46092	26570
1903	46122	26549
1904	46163	26535
1905	46190	26512
1906	46220	26491
1907	46264	26478
1908	46297	26458
1909	46359	26456
1910	46406	26444
1911	46442	26427
1912	46477	26409
1913	46523	26397
1914	46561	26381
1915	46594	26361
1916	46647	26353
1917	46678	26332
1918	46718	26317
1919	46746	26294
1920	46782	26277
1921	46814	26257
1922	46863	26246
1923	46894	26226
1924	46923	26204
1925	46956	26184
1926	46982	26161
1927	47010	26138
1928	47034	26113
1929	47058	26089
1930	47082	26064
1931	47106	26039
1932	47127	26013
1933	47144	25985
1934	47166	25959
1935	47191	25935
1936	47215	25910
1937	47237	25885
1938	47262	25861
1939	47284	25835
1940	47310	25812
1941	47338	25789
1942	47367	25768
1943	47391	25743
1944	47415	25719
1945	47434	25691
1946	47454	25664
1947	47477	25639
1948	47495	25612
1949	47519	25587
1950	47545	25564
1951	47562	25535
1952	47583	25509
1953	47608	25485
1954	47632	25460
1955	47657	25436
1956	47684	25413
1957	47709	25389
1958	47732	25364
1959	47759	25341
1960	47780	25315
1961	47805	25291
1962	47828	25266
1963	47848	25240
1964	47866	25211
1965	47883	25183
1966	47903	25157
1967	47935	25137
1968	47960	25112
1969	47986	25089
1970	48018	25069
1971	48041	25043
1972	48060	25016
1973	48083	24991
1974	48103	24964
1975	48126	24940
1976	48147	24913
1977	48168	24887
1978	48189	24861
1979	48209	24834
1980	48235	24811
1981	48256	24785
1982	48279	24760
1983	48304	24736
1984	48325	24710
1985	48342	24682
1986	48361	24655
1987	48384	24630
1988	48407	24605
1989	48426	24578
1990	48446	24551
1991	48469	24526
1992	48490	24500
1993	48508	24473
1994	48526	24445
1995	48548	24420
1996	48564	24391
1997	48587	24366
1998	48604	24338
1999	48627	24313
2000	48651	24289
2001	48681	24267
2002	48708	24244
2003	48731	24219
2004	48751	24193
2005	48773	24168
2006	48792	24140
2007	48817	24116
2008	48834	24089
2009	48854	24062
2010	48871	24034
2011	48892	24008
2012	48921	23986
2013	48941	23960
2014	48964	23935
2015	48990	23912
2016	49018	23889
2017	49039	23863
2018	49063	23839
2019	49082	23812
2020	49106	23787
2021	49129	23762
2022	49150	23737
2023	49166	23708
2024	49188	23683
2025	49204	23655
2026	49229	23631
2027	49253	23606
2028	49275	23581
2029	49296	23555
2030	49319	23530
2031	49338	23503
2032	49360	23478
2033	49384	23454
2034	49408	23429
2035	49425	23401
2036	49448	23377
2037	49467	23350
2038	49491	23325
2039	49516	23301
2040	49540	23277
2041	49563	23252
2042	49584	23226
2043	49610	23203
2044	49632	23178
2045	49655	23153
2046	49683	23130
2047	49709	23107
2048	49733	23082
2049	49752	23055
2050	49776	23031
2051	49797	23005
2052	49820	22981
2053	49843	22956
2054	49867	22931
2055	49891	22907
2056	49913	22881
2057	49936	22857
2058	49957	22831
2059	49979	22806
2060	50009	22784
2061	50054	22769
2062	50108	22759
2063	50162	22747
2064	50201	22730
2065	50229	22707
2066	50257	22685
2067	50286	22663
2068	50327	22646
2069	50373	22631
2070	50403	22609
2071	50430	22586
2072	50460	22564
2073	50485	22540
2074	50510	22516
2075	50538	22493
2076	50569	22472
2077	50615	22457
2078	50659	22442
2079	50695	22423
2080	50751	22412
2081	50803	22400
2082	50836	22379
2083	50876	22362
2084	50905	22339
2085	50936	22318
2086	50965	22295
2087	51003	22277
2088	51031	22254
2089	51064	22233
2090	51094	22211
2091	51125	22190
2092	51149	22165
2093	51176	22142
2094	51205	22120
2095	51237	22098
2096	51258	22072
2097	51303	22056
2098	51359	22046
2099	51408	22032
2100	51434	22008
2101	51468	21987
2102	51498	21965
2103	51523	21941
2104	51550	21918
2105	51599	21903
2106	51638	21885
2107	51673	21865
2108	51703	21843
2109	51744	21826
2110	51775	21804
2111	51808	21783
2112	51835	21759
2113	51861	21735
2114	51883	21710
2115	51907	21685
2116	51930	21659
2117	51953	21634
2118	51982	21612
2119	52007	21587
2120	52030	21562
2121	52060	21540
2122	52082	21514
2123	52108	21491
2124	52127	21464
2125	52148	21438
2126	52175	21414
2127	52198	21389
2128	52223	21365
2129	52248	21341
2130	52273	21316
2131	52297	21292
2132	52322	21267
2133	52346	21242
2134	52373	21219
2135	52398	21194
2136	52425	21171
2137	52448	21146
2138	52471	21121
2139	52492	21095
2140	52511	21068
2141	52534	21043
2142	52557	21017
2143	52578	20991
2144	52599	20966
2145	52620	20940
2146	52638	20913
2147	52654	20885
2148	52676	20859
2149	52694	20832
2150	52712	20805
2151	52731	20778
2152	52748	20751
2153	52765	20723
2154	52786	20697
2155	52802	20670
2156	52826	20645
2157	52850	20621
2158	52867	20593
2159	52888	20567
2160	52907	20540
2161	52924	20513
2162	52951	20490
2163	52970	20463
2164	52996	20439
2165	53019	20414
2166	53044	20390
2167	53066	20365
2168	53087	20339
2169	53106	20312
2170	53130	20288
2171	53151	20262
2172	53174	20237
2173	53195	20211
2174	53217	20185
2175	53240	20160
2176	53263	20136
2177	53282	20109
2178	53302	20083
2179	53327	20059
2180	53356	20036
2181	53374	20009
2182	53400	19985
2183	53421	19959
2184	53453	19937
2185	53474	19912
2186	53495	19886
2187	53517	19861
2188	53545	19837
2189	53564	19811
2190	53589	19787
2191	53609	19761
2192	53632	19736
2193	53650	19709
2194	53673	19684
2195	53692	19657
2196	53712	19632
2197	53731	19605
2198	53752	19579
2199	53769	19552
2200	53798	19529
2201	53824	19505
2202	53844	19479
2203	53865	19454
2204	53888	19429
2205	53916	19405
2206	53939	19380
2207	53964	19356
2208	53984	19330
2209	54007	19305
2210	54030	19280
2211	54054	19256
2212	54073	19229
2213	54090	19202
2214	54113	19177
2215	54138	19153
2216	54159	19127
2217	54175	19100
2218	54194	19074
2219	54217	19049
2220	54240	19024
2221	54262	18999
2222	54286	18974
2223	54307	18949
2224	54329	18923
2225	54350	18898
2226	54376	18874
2227	54395	18847
2228	54415	18822
2229	54435	18795
2230	54460	18771
2231	54483	18746
2232	54504	18721
2233	54525	18695
2234	54542	18668
2235	54559	18641
2236	54575	18614
2237	54595	18588
2238	54624	18566
2239	54650	18542
2240	54689	18522
2241	54714	18498
2242	54748	18477
2243	54778	18454
2244	54811	18433
2245	54851	18414
2246	54916	18403
2247	54955	18383
2248	54985	18361
2249	55022	18340
2250	55055	18319
2251	55089	18297
2252	55120	18275
2253	55144	18251
2254	55170	18227
2255	55202	18205
2256	55228	18181
2257	55257	18158
2258	55291	18136
2259	55316	18112
2260	55347	18090
2261	55379	18068
2262	55405	18043
2263	55433	18020
2264	55458	17996
2265	55486	17973
2266	55512	17949
2267	55542	17926
2268	55569	17902
2269	55600	17880
2270	55636	17859
2271	55664	17836
2272	55690	17812
2273	55722	17789
2274	55750	17766
2275	55786	17745
2276	55822	17724
2277	55854	17702
2278	55892	17682
2279	55921	17659
2280	55958	17638
2281	55994	17618
2282	56034	17598
2283	56072	17577
2284	56096	17553
2285	56124	17529
2286	56160	17508
2287	56199	17488
2288	56227	17465
2289	56250	17439
2290	56286	17419
2291	56309	17394
2292	56337	17370
2293	56371	17348
2294	56418	17331
2295	56450	17308
2296	56472	17283
2297	56505	17261
2298	56535	17238
2299	56580	17220
2300	56608	17196
2301	56638	17173
2302	56684	17155
2303	56717	17133
2304	56748	17110
2305	56790	17091
2306	56821	17068
2307	56853	17046
2308	56884	17023
2309	56915	17000
2310	56940	16976
2311	56968	16952
2312	57007	16932
2313	57045	16911
2314	57076	16888
2315	57106	16865
2316	57147	16845
2317	57174	16821
2318	57201	16797
2319	57231	16774
2320	57263	16752
2321	57299	16730
2322	57334	16709
2323	57368	16687
2324	57403	16665
2325	57433	16642
2326	57462	16618
2327	57489	16594
2328	57513	16569
2329	57537	16545
2330	57558	16519
2331	57580	16493
2332	57602	16468
2333	57626	16443
2334	57656	16420
2335	57682	16396
2336	57708	16371
2337	57732	16346
2338	57758	16322
2339	57784	16298
2340	57805	16272
2341	57830	16247
2342	57855	16223
2343	57878	16198
2344	57901	16172
2345	57922	16147
2346	57947	16122
2347	57972	16098
2348	57996	16073
2349	58015	16046
2350	58038	16021
2351	58062	15996
2352	58085	15971
2353	58108	15946
2354	58128	15920
2355	58148	15894
2356	58171	15869
2357	58189	15842
2358	58213	15818
2359	58238	15793
2360	58262	15768
2361	58284	15743
2362	58305	15717
2363	58330	15692
2364	58357	15668
2365	58382	15644
2366	58407	15619
2367	58431	15594
2368	58453	15569
2369	58473	15543
2370	58492	15517
2371	58517	15492
2372	58538	15467
2373	58560	15441
2374	58581	15416
2375	58604	15391
2376	58630	15366
2377	58662	15343
2378	58685	15318
2379	58707	15293
2380	58733	15269
2381	58756	15244
2382	58779	15218
2383	58800	15193
2384	58825	15168
2385	58847	15143
2386	58871	15118
2387	58897	15094
2388	58921	15069
2389	58946	15045
2390	58971	15020
2391	58992	14994
2392	59014	14969
2393	59038	14944
2394	59063	14920
2395	59087	14895
2396	59110	14870
2397	59132	14844
2398	59153	14819
2399	59172	14793
2400	59194	14767
2401	59214	14741
2402	59232	14715
2403	59252	14689
2404	59276	14665
2405	59302	14640
2406	59324	14615
2407	59353	14591
2408	59370	14565
2409	59390	14539
2410	59414	14514
2411	59431	14488
2412	59453	14462
2413	59476	14438
2414	59500	14413
2415	59522	14387
2416	59543	14362
2417	59569	14337
2418	59589	14312
2419	59609	14286
2420	59629	14260
2421	59650	14235
2422	59682	14212
2423	59706	14187
2424	59726	14161
2425	59752	14137
2426	59773	14112
2427	59797	14087
2428	59819	14062
2429	59840	14036
2430	59861	14011
2431	59881	13985
2432	59898	13959
2433	59923	13934
2434	59948	13910
2435	59967	13884
2436	59991	13859
2437	60018	13835
2438	60037	13809
2439	60057	13783
2440	60076	13757
2441	60099	13732
2442	60118	13706
2443	60142	13682
2444	60174	13659
2445	60202	13635
2446	60242	13614
2447	60261	13588
2448	60285	13563
2449	60305	13538
2450	60337	13514
2451	60376	13493
2452	60408	13470
2453	60434	13446
2454	60461	13422
2455	60485	13397
2456	60507	13372
2457	60526	13346
2458	60547	13320
2459	60571	13296
2460	60594	13271
2461	60622	13247
2462	60650	13223
2463	60676	13199
2464	60708	13176
2465	60734	13151
2466	60762	13127
2467	60785	13102
2468	60811	13078
2469	60834	13053
2470	60858	13028
2471	60880	13003
2472	60905	12978
2473	60933	12955
2474	60956	12930
2475	60981	12905
2476	61005	12880
2477	61028	12855
2478	61053	12831
2479	61081	12807
2480	61106	12782
2481	61128	12757
2482	61151	12732
2483	61174	12707
2484	61198	12683
2485	61221	12657
2486	61242	12632
2487	61266	12607
2488	61292	12583
2489	61313	12558
2490	61335	12533
2491	61360	12508
2492	61395	12485
2493	61420	12461
2494	61445	12436
2495	61469	12412
2496	61493	12387
2497	61513	12361
2498	61532	12336
2499	61557	12311
2500	61578	12286
2501	61603	12261
2502	61625	12236
2503	61650	12211
2504	61673	12187
2505	61699	12162
2506	61723	12137
2507	61749	12113
2508	61769	12088
2509	61790	12062
2510	61811	12037
2511	61835	12012
2512	61856	11987
2513	61876	11961
2514	61896	11936
2515	61914	11910
2516	61934	11884
2517	61951	11858
2518	61971	11833
2519	61990	11807
2520	62015	11783
2521	62036	11757
2522	62060	11733
2523	62078	11707
2524	62104	11683
2525	62122	11657
2526	62140	11631
2527	62161	11606
2528	62181	11580
2529	62202	11555
2530	62226	11530
2531	62251	11506
2532	62283	11482
2533	62314	11459
2534	62353	11437
2535	62388	11414
2536	62430	11393
2537	62457	11369
2538	62490	11346
2539	62517	11322
2540	62546	11298
2541	62571	11273
2542	62601	11250
2543	62630	11226
2544	62662	11202
2545	62700	11180
2546	62732	11157
2547	62760	11133
2548	62794	11110
2549	62836	11088
2550	62863	11064
2551	62885	11039
2552	62910	11014
2553	62941	10991
2554	62986	10970
2555	63020	10947
2556	63050	10923
2557	63080	10899
2558	63110	10875
2559	63138	10851
2560	63166	10827
2561	63194	10803
2562	63220	10779
2563	63251	10755
2564	63283	10732
2565	63314	10708
2566	63342	10684
2567	63371	10660
2568	63417	10639
2569	63464	10618
2570	63494	10594
2571	63526	10571
2572	63562	10548
2573	63589	10524
2574	63618	10500
2575	63644	10475
2576	63682	10453
2577	63713	10429
2578	63743	10405
2579	63780	10382
2580	63816	10360
2581	63847	10336
2582	63879	10312
2583	63902	10287
2584	63928	10263
2585	63960	10239
2586	63994	10216
2587	64021	10192
2588	64052	10168
2589	64080	10144
2590	64119	10121
2591	64158	10099
2592	64185	10074
2593	64218	10051
2594	64247	10026
2595	64272	10002
2596	64299	9977
2597	64338	9955
2598	64367	9931
2599	64405	9908
2600	64450	9886
2601	64486	9863
2602	64516	9839
2603	64541	9815
2604	64565	9790
2605	64599	9766
2606	64624	9742
2607	64656	9718
2608	64686	9694
2609	64709	9669
2610	64740	9645
2611	64775	9622
2612	64801	9597
2613	64845	9575
2614	64910	9556
2615	64947	9533
2616	64974	9509
2617	65002	9484
2618	65029	9460
2619	65050	9434
2620	65072	9409
2621	65101	9385
2622	65132	9361
2623	65170	9338
2624	65199	9314
2625	65232	9290
2626	65267	9267
2627	65296	9242
2628	65331	9219
2629	65362	9195
2630	65388	9170
2631	65423	9147
2632	65454	9123
2633	65472	9097
2634	65494	9072
2635	65518	9047
2636	65537	9021
2637	65554	8995
2638	65569	8969
2639	65590	8944
2640	65608	8918
2641	65631	8893
2642	65648	8867
2643	65665	8841
2644	65692	8816
2645	65711	8791
2646	65743	8767
2647	65760	8741
2648	65785	8716
2649	65805	8691
2650	65829	8666
2651	65856	8641
2652	65878	8616
2653	65903	8591
2654	65926	8566
2655	65949	8541
2656	65973	8516
2657	65993	8491
2658	66018	8466
2659	66044	8441
2660	66070	8417
2661	66091	8391
2662	66112	8366
2663	66138	8341
2664	66163	8317
2665	66191	8292
2666	66217	8267
2667	66243	8243
2668	66266	8218
2669	66290	8193
2670	66316	8168
2671	66340	8143
2672	66366	8118
2673	66392	8094
2674	66412	8068
2675	66438	8044
2676	66454	8018
2677	66474	7992
2678	66496	7967
2679	66522	7943
2680	66544	7917
2681	66570	7893
2682	66595	7868
2683	66620	7843
2684	66644	7818
2685	66663	7793
2686	66682	7767
2687	66700	7741
2688	66727	7717
2689	66748	7692
2690	66774	7667
2691	66791	7641
2692	66814	7616
2693	66837	7591
2694	66859	7566
2695	66890	7542
2696	66914	7517
2697	66934	7492
2698	66957	7467
2699	66980	7442
2700	67005	7417
2701	67028	7392
2702	67051	7367
2703	67069	7341
2704	67092	7316
2705	67115	7291
2706	67135	7266
2707	67156	7241
2708	67176	7216
2709	67196	7190
2710	67219	7165
2711	67240	7140
2712	67256	7114
2713	67279	7089
2714	67302	7064
2715	67327	7040
2716	67353	7015
2717	67375	6990
2718	67405	6966
2719	67433	6941
2720	67458	6916
2721	67479	6891
2722	67498	6866
2723	67520	6841
2724	67540	6816
2725	67557	6790
2726	67576	6765
2727	67597	6739
2728	67614	6714
2729	67638	6689
2730	67665	6664
2731	67687	6639
2732	67709	6614
2733	67732	6589
2734	67758	6565
2735	67784	6540
2736	67804	6515
2737	67830	6490
2738	67853	6465
2739	67873	6440
2740	67891	6415
2741	67913	6390
2742	67932	6364
2743	67953	6339
2744	67973	6314
2745	67994	6289
2746	68019	6264
2747	68041	6239
2748	68062	6214
2749	68083	6189
2750	68102	6164
2751	68122	6138
2752	68147	6114
2753	68169	6089
2754	68194	6064
2755	68218	6039
2756	68237	6014
2757	68257	5989
2758	68281	5964
2759	68299	5939
2760	68316	5913
2761	68338	5888
2762	68365	5864
2763	68389	5839
2764	68411	5814
2765	68443	5790
2766	68465	5765
2767	68488	5740
2768	68509	5715
2769	68535	5690
2770	68560	5665
2771	68595	5642
2772	68616	5616
2773	68639	5592
2774	68659	5566
2775	68678	5541
2776	68704	5517
2777	68730	5492
2778	68755	5467
2779	68775	5442
2780	68800	5417
2781	68824	5393
2782	68848	5368
2783	68878	5344
2784	68900	5319
2785	68922	5294
2786	68942	5268
2787	68967	5244
2788	68993	5219
2789	69016	5194
2790	69036	5169
2791	69059	5144
2792	69081	5119
2793	69107	5095
2794	69129	5070
2795	69153	5045
2796	69173	5020
2797	69196	4995
2798	69217	4970
2799	69235	4945
2800	69254	4920
2801	69282	4895
2802	69307	4871
2803	69330	4846
2804	69352	4821
2805	69372	4796
2806	69398	4771
2807	69424	4746
2808	69451	4722
2809	69473	4697
2810	69499	4672
2811	69525	4648
2812	69545	4623
2813	69568	4598
2814	69590	4573
2815	69622	4549
2816	69643	4524
2817	69663	4499
2818	69680	4473
2819	69703	4449
2820	69725	4424
2821	69751	4399
2822	69775	4374
2823	69797	4349
2824	69818	4325
2825	69839	4300
2826	69862	4275
2827	69882	4250
2828	69903	4225
2829	69925	4200
2830	69945	4175
2831	69967	4150
2832	69987	4125
2833	70008	4100
2834	70028	4075
2835	70052	4051
2836	70077	4026
2837	70096	4001
2838	70118	3976
2839	70144	3951
2840	70165	3926
2841	70188	3902
2842	70207	3877
2843	70225	3852
2844	70243	3826
2845	70274	3802
2846	70309	3778
2847	70328	3753
2848	70345	3728
2849	70367	3703
2850	70387	3678
2851	70409	3653
2852	70434	3629
2853	70453	3604
2854	70470	3579
2855	70487	3554
2856	70503	3528
2857	70527	3504
2858	70547	3479
2859	70571	3454
2860	70595	3429
2861	70614	3404
2862	70641	3380
2863	70661	3355
2864	70679	3330
2865	70705	3305
2866	70730	3281
2867	70752	3256
2868	70776	3231
2869	70801	3207
2870	70824	3182
2871	70846	3157
2872	70865	3132
2873	70884	3107
2874	70903	3082
2875	70923	3057
2876	70948	3033
2877	70965	3008
2878	70984	2983
2879	71005	2958
2880	71026	2933
2881	71049	2909
2882	71069	2884
2883	71091	2859
2884	71115	2834
2885	71136	2809
2886	71157	2785
2887	71179	2760
2888	71199	2735
2889	71220	2710
2890	71244	2686
2891	71270	2661
2892	71289	2636
2893	71308	2611
2894	71331	2587
2895	71352	2562
2896	71376	2537
2897	71403	2513
2898	71422	2488
2899	71453	2463
2900	71473	2439
2901	71496	2414
2902	71516	2389
2903	71537	2364
2904	71563	2340
2905	71583	2315
2906	71606	2290
2907	71629	2266
2908	71654	2241
2909	71675	2216
2910	71716	2192
2911	71755	2168
2912	71792	2144
2913	71841	2120
2914	71914	2096
2915	71965	2073
2916	72016	2049
2917	72075	2025
2918	72118	2001
2919	72169	1977
2920	72214	1953
2921	72249	1928
2922	72273	1903
2923	72291	1878
2924	72315	1854
2925	72337	1829
2926	72359	1804
2927	72375	1779
2928	72398	1754
2929	72422	1730
2930	72447	1705
2931	72470	1680
2932	72488	1655
2933	72512	1631
2934	72528	1606
2935	72555	1581
2936	72577	1556
2937	72599	1532
2938	72623	1507
2939	72645	1482
2940	72669	1457
2941	72689	1433
2942	72712	1408
2943	72730	1383
2944	72749	1358
2945	72769	1333
2946	72794	1309
2947	72816	1284
2948	72839	1259
2949	72857	1234
2950	72877	1210
2951	72902	1185
2952	72925	1160
2953	72944	1135
2954	72970	1111
2955	72991	1086
2956	73014	1061
2957	73035	1037
2958	73059	1012
2959	73081	987
2960	73105	962
2961	73128	938
2962	73153	913
2963	73172	888
2964	73196	864
2965	73221	839
2966	73248	814
2967	73273	790
2968	73294	765
2969	73320	740
2970	73342	715
2971	73362	691
2972	73384	666
2973	73408	641
2974	73439	617
2975	73466	592
2976	73485	567
2977	73511	543
2978	73533	518
2979	73561	493
2980	73588	469
2981	73613	444
2982	73639	419
2983	73665	394
2984	73689	370
2985	73711	345
2986	73732	320
2987	73757	296
2988	73780	271
2989	73800	246
2990	73824	222
2991	73848	197
2992	73872	172
2993	73895	148
2994	73921	123
2995	73945	98
2996	73969	74
2997	73993	49
2998	74016	24
2999	74039	0
